tempo,genre,track_artist,track_id,track_name,track_popularity
136.0,world,Yume.Play,3DmvuIy4vwjiDfdtkm2e2V,Mist Veil Over Falls,33
136.0,ambient,"NSG, Steel Banglez, ODUMODUBLVCK",1XKbhxFEvUnk5B6WCOSa9H,CORLEONE (feat. ODUMODUBLVCK & Steel Banglez),45
136.0,hip-hop,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago",6TZXBJLTIOX6DM6hwCsKw2,Me Ama Me Odia,71
136.0,mandopop,"Nicky Lee, 郑润泽",67IEgoowJgpCGT0a4Ya9W7,介质,49
136.0,pop,Smith & Thell,00Gbi2ytn6ZmA1ObVcPT93,Pixie's Parasol,31
136.0,rock,Foo Fighters,5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,73
136.0,latin,"Fuerza Regida, Luis R Conriquez",06ONHS2cu9I7fvzTz3NQvq,Cholo 7,75
136.0,lofi,Osian Lewis,2a2Cu4OIJIhmlVCaSGkngS,Tea,48
136.0,hip-hop,"Drake, Lil Baby",65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),73
136.0,punk,Paramore,1yjY7rpaAQvKwpdUliHx0d,Still into You,78
136.0,jazz,"Brian Simpson, Peter White",7G212RN10A9CTozYwBXbNq,Never Without You,48
136.0,punk,blink-182,6xpDh0dXrkVp0Po1qrHUd8,Adam's Song,71
136.0,arabic,BhadBoi OML,0W0Fx4N2tsxQqZUWdnQxdv,Enough,42
136.0,ambient,Placidous,77V2oQd9cpcMBx5UYcZ8wl,Exhale,43
136.0,lofi,slowburn,4i2hVTtucufjtRw1BqtvCI,change of heart,56
136.0,electronic,Gravagerz,0yKlFaSKtA5wdF8pWgyoo1,Help Me Lose My Mind,48
136.1,pop,Halsey,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,78
136.1,soul,"Alex Isley, Masego, Jack Dine",1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,63
136.1,blues,Joe,1m2xMsxbtxv21Brome189p,I Wanna Know,66
136.1,jazz,Nat King Cole,648TTtYB0bH0P8Hfy0FmkL,Unforgettable,69
136.1,lofi,Ren Avel,07AycLfBkThIYuXUn3pbac,We Gotta Power (Dragon Ball Z),31
136.1,lofi,nearly monday,0dxMj3mOuLH0igqGZQYEPe,looking back,49
136.2,punk,Flogging Molly,5S1qWBPGQoktlmFd6bj3JY,The Worst Day Since Yesterday,44
136.3,rock,The Rolling Stones,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,76
136.3,wellness,Paulo May,364Yxnly3Q1XvxWZRwFtS1,Spectral Vibrations,48
136.4,wellness,Escix V,7A1uziu96JlZBqgbYnx3VE,Tranquillo,47
136.5,wellness,Galactica Pivot,7bgTGa2DeDTFX8yIbjhl2s,Omegagigia,58
136.5,wellness,ZenithEcho,39dfa566WWFrWpauUTcyeB,Quiet Lake,47
136.6,wellness,SWAMP&STAR,14lFQ2ennhUQyDvS7LIxB8,One Drope On World,54
136.6,rock,Elton John,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",79
136.6,ambient,Spatia Sonica,67w1r47H4szGAGCbFOHnGr,Noctis,52
136.6,blues,George Benson,0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,71
136.6,korean,George Benson,0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,71
136.7,wellness,Dominum Nominum,0htFs1gMdUkSo6Z81CCaJ7,Millenia,55
136.7,classical,"Franz Liszt, Lang Lang",2u9VGZmVz7Rm01SfDgzcfA,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",60
136.9,turkish,"Ayaz Erdoğan, Shawty",6wFglgGYj9HRcOjjpqPAjq,Dedikodu,56
136.9,gaming,"Drake, Yeat",2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),76
136.9,wellness,Elvio Martín,0k5fYqZwhHGPxMxmLYg6gu,Placidus,50
137.0,r&b,Brent Faiyaz,2JqkpMe2eJToJNHEqkJeCu,Forever Yours,77
137.0,electronic,Louise Attaque,0Wr98MVkENZXddiLB3bPb0,J't'emmène au vent,65
137.0,j-pop,"MAISONdes, 花譜, ツミキ",2MmgGuQzr0kkiA04lMdPXW,トウキョウ・シャンディ・ランデヴ,55
137.0,hip-hop,Drake,4rmVZajAF7PkrCagGPHbqa,Sticky,68
137.0,rock,Kings of Leon,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,76
137.1,hip-hop,Skepta,17yRlMLWjrw82aWpJItT9A,Eyes on Me,40
137.1,wellness,Solitary Sun,66EH3IBazFrTjGB3wSOpxx,Pelagus,45
137.1,gospel,Jesus Image,4lu2i1XcWo1zze2vealWlB,Yeshua - Live,58
137.1,wellness,Two Nighthawks,3ec9xaaV7mYDlki1e7unJS,Villa Onieva,47
137.1,wellness,Calmative,3njM9rpLOm07HHfVpIFb7K,Endlessly,51
137.1,rock,Heart,4KfSdst7rW39C0sfhArdrz,Barracuda,74
137.3,ambient,Castorum,6SxP1Dvkot5ft3HP5rVUIA,Moonlight Cicadas,46
137.3,wellness,Lush Lotus,0HzKdJzGNFyBd4kMuF7JMH,Amaryllian,46
137.3,electronic,Michel Sardou,2flivK5ivlprHRE7YNcRrj,La maladie d'amour,54
137.4,ambient,Liana Flores,51Grh1RyUDcMBbpuyUIUHI,rises the moon,81
137.4,ambient,Silence Concertos,3B4AAJ9SGCAJ9tANwAKSZ6,Just Breath,45
137.4,ambient,"Bnxn, Headie One",721NXqBKtuUskJBNKgSUYB,Maximum Damage (feat. Headie One),47
137.5,ambient,Novo Amor,7CoMBpPTwQi2wPT0U0Nr9b,State Lines,73
137.5,blues,Céline Dion,6EjH7ihkymLIS2Z235vN21,Have You Ever Been In Love,49
137.5,soul,Thee Sacred Souls,7rqR6MqQX8x2eDlAmleCRl,Waiting on the Right Time,47
137.5,pop,ABBA,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,76
137.6,ambient,Oceanic Voices,1NBoFhYZy1gugrVWBpvV0B,"Nightscape, Pt. 1",62
137.6,ambient,Kouyou,2I2Ain5zP8wFvBBQHaMfnO,In Vain,62
137.7,punk,Paramore,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,74
137.8,gospel,"Elevation Worship, Chris Brown",1ks04dUr7tjZJUbT89MoJD,Another One (feat. Chris Brown),54
137.9,mandopop,"王赫野, 姚晓棠",0ahuxmprOO8tfKpG5Sgkt2,最后一页 - Live,59
137.9,ambient,Leya Watson,4TGVSsk5tV5rPA2eZ5QW2s,Echoes,57
137.9,wellness,Stormfields,6E2bLDnK8ivZpPg3GHheAX,Isolate My Soul,46
138.0,hip-hop,KR$NA,0OxG3hlJNNzXcSrNVXEu8f,I Guess,59
138.0,lofi,Nova Night,7gDvDMEIlY8ocNh0OpptRB,Midnight Groove,55
138.0,brazilian,Falamansa,5RkPULKkPpFKkS5BnvK1t6,Oh! Chuva,59
138.0,ambient,Abbey Glover,7IanweILQWvEsrKQn7YVIm,Please Don't Go,38
138.0,folk,AKA lisa,1WMTEpq5ngLwPGRV1fq5yx,codepending,31
138.0,wellness,Chasing Storms,3PzsiqywMM10T2frPmozQe,Tempest,45
138.0,wellness,Miriam van Steeg,3qv6UdZerLnFiGkWBynjGv,Benevolent,65
138.0,blues,USHER,7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,68
138.0,r&b,USHER,7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,68
138.0,blues,Destiny's Child,7H6ev70Weq6DdpZyyTmUXk,Say My Name,78
138.0,wellness,Jasmine Viola,2ZUsvuyl43t1oqiwGaHMt7,Innervate,52
138.0,electronic,Bekar,1QrLZmyF1mq9zyMsZbPbNt,Magenta,60
138.0,lofi,mellow fox,3HcQcCDKDa5a1rRhH7fsPn,fika,53
138.0,hip-hop,Lil Yachty,5vDNippoMr52KpXBO9b9KQ,Coffin,70
138.1,ambient,Dreamlifter,4cI5JUTZLfZA81q7pzN0ts,Renascence,50
138.1,hip-hop,"Ryder, Skepta",6lxvXGjMJJzyivD78dfOD4,#skeptacore pt.2,48
138.1,lofi,myndstream,2tLMEIVC98DSoq8jjypvg6,My Promise,48
138.1,hip-hop,"JAY-Z, UGK",7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',66
138.2,wellness,Aitne,3XhgsM5P391eg3PUVRBSGb,Tauri Verme,55
138.2,afrobeats,"Zee Nxumalo, Sly, GL_Ceejay, Kabza De Small, Shakes & Les",10vBMr3VJCWpfnFjHM7zOf,Ucingo,44
138.2,pop,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,82
138.2,rock,Van Halen,0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,68
138.2,wellness,Deep Vibrations,4WyBGcjHglkZUlOWi475cO,Solituda,51
138.2,electronic,Christophe,1rCd7kvnOBmT4dYHwHychc,Les mots bleus,54
138.3,lofi,Twiggy Fiz,0rq1ZAwIpU7IahDGxU7QZV,sunny day dreaming,53
138.3,electronic,"Dadju, Tayc",2QcTf5lLMrrWTiElDInpTb,I love you,63
138.3,world,Taisei Iwasaki,6OlfxIp7z9TdTL65inRmqs,Kodaiko,23
138.4,wellness,SKEN,5oKVPdVRznGeBxtaH4yyEw,The Source,49
138.4,ambient,Medi Mindler,55zjeIIywlkvH80y1bmOL7,Times,54
138.5,rock,Don McLean,1fDsrQ23eTAVFElUMaf38X,American Pie,74
138.5,ambient,Map Of My Mind,3ZHCgX2hgEXBWGDYu4NU1W,Hyperbola,48
138.6,punk,Gorillaz,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,84
138.6,latin,YOVNGCHIMI,0cmJ4BzHucAJGS8BtJgxnm,Full of Diamonds,37
138.7,korean,DAVICHI,1mh5s6XJ3RLJBRPErACsHW,This Love,62
138.8,ambient,Black Sherif,58PIq4XvTG4bR3IJbE6yX5,SIMMER DOWN,50
138.9,hip-hop,"Snowy, LVNDLXRD",3pLWehzDdINjIRI6Q9oJ70,LEON EDWARDS,17
139.0,hip-hop,J. Cole,0utlOiJy2weVl9WTkcEWHy,Neighbors,68
139.0,pop,Chezile,5e0b9LgOfi3aJSKXFcOWRe,Beanie,82
139.0,hip-hop,SR,7kQUdVjev73xIuwu7W6YW9,Welcome To Brixton,64
139.0,pop,Sabrina Carpenter,6dgUya35uo964z7GZXM07g,Nonsense,86
139.0,korean,V,186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,69
139.0,world,"Hildá Länsman, Tuomas Norvio",5GOslFje4LJbJiMT4TfXpl,Vizardit,14
139.1,latin,Bad Bunny,4MjDJD8cW7iVeWInc2Bdyj,MONACO,77
139.1,ambient,"Dave, Central Cee",2FDTHlrBguDzQkp7PVj16Q,Sprinter,79
139.1,gaming,"Dave, Central Cee",2FDTHlrBguDzQkp7PVj16Q,Sprinter,79
139.1,wellness,Ookean,7cHIf0anY63vOeXMtzmqVG,Nightbreak,51
139.1,pop,Bryan Adams,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,80
139.1,rock,Bryan Adams,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,80
139.2,classical,Sol Reya,3eb7YLFzZGU7caNDQbZDfh,Waves of the Unconscious Mind,56
139.2,gaming,Odetari,2yR2sziCF4WEs3klW1F38d,KEEP UP,84
139.3,ambient,Alma Meris,2tHwS5rv7nIDZWVu0lY62s,Everlasting,47
139.4,ambient,Mauri Zeen,5Rdk9CWB3c3XVBdEZktopc,Far Frontier,46
139.4,wellness,Noah Moon,1HfNNI811ZFISNkSV35niH,Cometus,61
139.4,ambient,Solen Taylor,0s2salZ3j2fGPJPVUPHJP1,Subdue,49
139.5,gospel,Greatman Takit,7KuXYbVO5fi6Re3q0iJTEN,Look what you've done,42
139.5,classical,"Wolfgang Amadeus Mozart, Andrew Watkinson",2mRUmSG3XGjFloqgAT2UJN,Eine kleine Nachtmusik K. 525: Allegro,49
139.5,punk,Simple Plan,1B8MHa0NveCF1ViBEOZWO5,Addicted,59
139.6,jazz,Peter White,3GP271M8xEpmtEFEfC56df,Perfect Moment,48
139.6,folk,"Colter Wall, Tyler Childers",65UNQSH7RI4Lxw7VrXMp5y,Fraulein (feat. Tyler Childers),65
139.6,pop,Coldplay,6nek1Nin9q48AVZcWs9e9D,Paradise,81
139.7,wellness,Laurent Emmmerling,3quLPTvP34Ob4aklp5oKRZ,Equinox,49
139.7,latin,"Cazzu, Brray, Luar La L, Ankhal",1HnxPldAuC1eqG9IQ79x0O,Fulete,35
139.7,electronic,Scizzie,4Nk7Mof1w4q2vk160DYEoc,aquatic ambience,57
139.8,wellness,Space Case Travel Inc.,5VzPfqAPty6kWuGywackk7,Bountiful,50
139.8,cantopop,Alan Tam,4RIwFJmjj4yCvkKXKW9ewd,雨夜的浪漫,11
139.8,brazilian,DJ VM 22,2s1RP9MWDulusjf0hgOkhm,Sequência dos Bailes Funk,43
139.8,world,HOYO-MiX,27a7BIHnVmoq5mTV6fTwYu,A Mild Tale Untold,36
139.8,mandopop,Eric Chou,48shm8jmaY2daKSe4gSKP6,想念你想我,57
139.8,classical,"Ramin Djawadi, Brandon Campbell",0VL2dRCjMWmDPkWC3bbRav,Aeternum,26
139.8,latin,"Pablo Chill-E, Piero47",4KF2MBeVqVhMhzD6H4qIMs,Verde Y Azul (feat. Piero47),41
139.9,latin,"Lucía Fernanda, Rocco S",1vJg0bCR0zESD3fgUcKnwb,Por Ti,28
139.9,gospel,Team Eternity Ghana,2GZNll3SJMAEHstg0wO37N,Defe Defe,55
139.9,indian,"Abhijit Pohankar, Ramakant Gaikwad, Samarth Desai, Amit Mishra",0Fkz1sfYAK6z8Yut4EVD4D,Akeli Dar Lage,20
139.9,hip-hop,"Laddi Chahal, Parmish Verma, Gurlez Akhtar",03yKEFruN3BS2coglBtt2N,Rubicon Drill,67
139.9,metal,Megadeth,51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,64
139.9,hip-hop,BabyChiefDoit,2JapCT0xikq6Fy1PQiJz1C,The Viper,68
139.9,electronic,Josh Leake,5LTrJFNbf6TpozjaYxA16C,Seven Years,16
139.9,electronic,RŮDE,0ytvsZOerGzUWfHXVT2Sgy,Eternal Youth,61
139.9,lofi,RŮDE,0ytvsZOerGzUWfHXVT2Sgy,Eternal Youth,61
139.9,soul,Ray Lozano,0EszgYPRpVpz4pVaXttpiJ,HiYA,47
139.9,funk,yuugen,64eUOFd9i8CXRVZUhRXlXh,HELLO TODAY!!,20
139.9,hip-hop,"Post Malone, Ozzy Osbourne, Travis Scott",7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),73
139.9,latin,"Big Soto, Neutro Shorty, De La Ghetto, Noriel",2bE5ZNbhykDaIYqOCH3rQk,Patrón,32
139.9,hip-hop,Tion Wayne,1zEtEb820Vwe9giuUFXH7H,Wow,48
139.9,latin,Tempo,0at5ZcVWOmzuJlyhqjuP9c,Demasia’o de Grande,23
139.9,latin,"Ovy On The Drums, Beéle",0OTtnwUO8natNWSwdZvXVF,Inolvidable,70
139.9,hip-hop,Voodoo Benji,1O1VyrlKPdDp9K2oXXfmZC,Back in 09,12
139.9,hip-hop,"Drake, Young Thug, 21 Savage",1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),76
139.9,gaming,Gunna,4Na2HfNSr58chvfX69fy36,one of wun,84
139.9,lofi,Cyan_95,6QCZUHBxTk7Fa05l0RFhMn,rose quartz,50
139.9,lofi,_tag,2EpkC5rovFu6Kqb6Rw9uYA,ting,48
139.9,world,Kuroki,4ZLh9SWdtls7fMrpGL6Vx0,Lotus Rain,35
139.9,ambient,Mannywellz,0yqkv2grqb1Iz0L5UTfYNc,Ouu wee (brown),26
139.9,lofi,Ren Avel,0TgGqb3rC600HhoJOiGnu6,Ocarina of Time (The Legend of Zelda),29
139.9,gaming,Kendrick Lamar,77DRzu7ERs0TX3roZcre7Q,euphoria,78
140.0,hip-hop,"Doode, Teto, Matuê",3ua3rqwBNmeGeQfcKnA3bT,Groupies,63
140.0,hip-hop,Kendrick Lamar,0fX4oNGBWO3dSGUZcVdVV2,N95,75
140.0,world,"刘珂矣, 百慕三石",5vVRNnABCgt55Olo04H3t2,暖山 - 纯音乐,41
140.0,j-pop,OneRepublic,47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,69
140.0,latin,Kimberley Tell,6LDb3XvUAm1m5r9NjTlTWI,Trihte,26
140.0,rock,Wallows,2WGcpz55A2vrvh6foEGCNL,Calling After Me,60
140.0,pop,"Hanna Ferm, Junie",4q2nejfnJpmHqr2GAi09ph,Välkommen Åter,47
140.0,world,"Dovid Pearlman, C. Neuhaus",6D1tVdOWcLeV9eP8hz1zxz,Adon Olam,21
140.0,hip-hop,Jaykae,0eGll9J0pdLu0Eww1GyOCb,On Top,32
140.0,hip-hop,Jul,2cwZ9X7gkT2GVsZ3acLRUo,Sensations,44
140.0,lofi,Ponzi Skeemz,0WZmg03i0vltH03r3pDuex,semi-hollow,50
140.0,lofi,Ren Avel,4E4En3cRp1Uy0y7g7qcQkS,Sing My Pleasure (Vivy Fluorite Eye's Song),30
140.0,pop,Takayoshi,6Qvwt9H76n1FfWyw5aT6JJ,apart of me,67
140.0,hip-hop,"P Money, Silencer, Tobi",5XGGP9WDvBAXlyf7r3g3Tu,This Year,33
140.0,arabic,"Lil Baby, Gunna, Lil Uzi Vert",2bSk87AVkCIIC3Bcligq1z,Life Goes On,72
140.0,hip-hop,Karan Aujla,4SJMuaIYcBS8ke96lDYOsw,On Top,70
140.0,gaming,Chappell Roan,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,88
140.0,pop,Chappell Roan,4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,88
140.0,lofi,Hammocks & Lime,4cPDwwClSmyI85odEgVVgm,Bar Breeze,50
140.0,blues,Mariah Carey,4EI8VuxUuIHKfafU72emqz,We Belong Together,74
140.0,reggae,"Tropidelic, 311",5A9xSuOZGQJNdRGEWVNGeI,Falling Down (with Nick Hexum of 311),48
140.0,latin,Los Francos,7o75Hk4yPLLt49NbmlRoH2,Mix Aniceto 2000: Josefina / La Loca / La Brujita,21
140.0,lofi,Otaku,3aLcJuAarDz0kzxcdSbAYc,Again (Full Metal),44
140.0,lofi,W8lss,1EDesWUrHjghCMZb0jjbS3,Stones,52
140.0,lofi,"Otaku, LoFi Waiter",46fpycbDAktlUgSCY1fMJd,Unravel (Tokyo Ghoul),49
140.0,pop,OneRepublic,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,79
140.0,hip-hop,Russ Millions,6Yjj0HEBFdOtNjhbhiOiah,Big Shark,56
140.0,latin,"Clave Especial, Luis R Conriquez",2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,81
140.0,hip-hop,XXXTENTACION,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,84
140.0,classical,Audiomachine,12kEjVpMMNtjsBrpMCckcz,Road to Glory,37
140.0,hip-hop,YNW Melly,1iSqfoUFnQwV0QW1EfUit8,Suicidal,73
140.0,latin,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",5hcisvFMidkMJlElTO9Qmw,Sensualidad,69
140.0,latin,"Myke Towers, Maluma, Farruko",70zg99pT51vB4wlMS7e4q7,La Playa - Remix,55
140.0,turkish,"Murda, Dhurata Dora",7qFmOlTm8zSKhd8r6cu09W,TE QUIERO,50
140.0,hip-hop,"Jme, Giggs",69B4JVH2U2atBaGXc8OoQA,Knock Your Block Off,34
140.0,lofi,mood.,1nR2dLSV4UXr9r8UFBECqQ,black roses,47
140.0,ambient,Hozier,57V4uc2b2diZ4RPHXWecb9,Like Real People Do,72
140.0,ambient,Heno,6q3U3SkUY9Qz88q1pd39kx,Sealand,32
140.0,classical,"Iván Torrent, Julie Elven",68PiDQalK1uaP8zqrFmSzR,Icarus (feat. Julie Elven),42
140.0,electronic,Smeels,79q4dA8cBcYckt0k8pxX7n,Bleu ciel,38
140.0,hip-hop,"Fumez The Engineer, OTP, BM, BM X MINI",2oW5T6viRcUuE6Ttk6TJ9B,TPL x Fumez The Engineer - Plugged In Freestyle,56
140.0,r&b,"USHER, Jeezy",5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),74
140.0,hip-hop,"Dave, Stormzy",2oUwMN5VfdGX10XeQJLBBi,Clash (feat. Stormzy),57
140.0,lofi,Poof Tricks,7e2CntkyYlYKlTufrSOCGl,Expected Events,51
140.0,electronic,Naza,1OYliHobfsVlwcnQqtSSEE,P*Tain de m*Rde,47
140.0,arabic,Ayo Maff,4G5IYu1QYKo7DeSecKtNXA,7 DAYS,62
140.0,latin,"Eladio Carrion, Bad Bunny",0PB0O24JqAuNdOAFVJljMS,Coco Chanel,73
140.0,classical,"Thomas Bergersen, Two Steps from Hell",3GJZLvGXaVszYdSBLMtJFX,Strength of a Thousand Men,56
140.0,latin,Eladio Carrion,24k6OwxLtnJX0UaC4j5O8W,6PM EN MALLORCA,50
140.0,turkish,Doğu Swag,7aNDRqnslAhK2dWE0jMwTA,Uykularından Ol,39
140.0,hip-hop,slowthai,0l6D20UUxbOemPoaGneKK6,VEX,34
140.0,lofi,LoFi Waiter,5HP4HRtDkhDFYdchIrSIZt,Morning Dew,48
140.0,indian,"Vishal-Shekhar, Sukhwinder Singh, Shadab Faridi, Irshad Kamil",6ZJX3FWzXqGruGjqUXPFbg,Sultan - Workout Remix,42
140.0,hip-hop,"Duke & Jones, Flowdan",6s4T0UEJs5kX6EsEjvfXpw,Trenches,38
140.0,brazilian,Pé de Mulambo,224c6VuxM9NJrzTVObOgv9,Cartomante,29
140.0,hip-hop,"AP Dhillon, Gurinder Gill, Money Musik, AR Paisley",5DVnSQ90r2M3gm6XbgTCLp,Takeover,58
140.0,lofi,Cal Credence,5pbMjvDEHdFVRkxjNeaUFu,Lush,51
140.0,rock,WALK THE MOON,3e0yTP5trHBBVvV32jwXqF,Anna Sun,57
140.0,classical,Michael Curran,0kAvWY9HgTHsBmwhSsnucC,Earth’s Ambassadors,31
140.0,blues,"Beyoncé, JAY-Z",6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),70
140.0,electronic,"Hannah Laing, RoRo",0ZVjgfaC2Ptrod9v6p9KFP,Good Love,71
140.0,electronic,"Sisi K, BB Model",0fpNMkpXWuz999FB8hStfD,Elle Danse sexy,33
140.0,gaming,Central Cee,3LtpKP5abr2qqjunvjlX5i,Doja,77
140.0,hip-hop,Central Cee,3LtpKP5abr2qqjunvjlX5i,Doja,77
140.0,hip-hop,Humble Francis,16ao5yZuNEPSetxzwQM4Ne,Talk Show,20
140.0,hip-hop,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",0250N0i7iejMeIKvXOsT5M,Stuttering,34
140.0,k-pop,BABYMONSTER,1njlnn8ZKHI77Pe9szIONR,SHEESH,78
140.0,latin,"Jovaan, KEVVO, Ñengo Flow, Brray, YOVNGCHIMI, Jon Z",3bfb530Lxa1CSKK1VTksBA,Bape (Remix),28
140.0,arabic,"Internet Money, Gunna, Don Toliver, NAV",1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),77
140.0,latin,"Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda",1hfufCKTZ0wIQwoW9tXoDR,TATA - Remix,43
140.0,hip-hop,Preditah,0xtMtfCTcMdNvhS5j0K3Io,Circles24,16
140.0,hip-hop,ArrDee,6mSzsSdu0CWIV70jEjWMhI,Oliver Twist,55
140.0,jazz,Mel Malonga,7B23wRrRkviDcF19JaTuK2,Requiem de l'Amour,27
140.0,lofi,Audio Phill,7xJqP2LZrVpJhUR6ZukE9q,The Jam,49
140.1,arabic,"Kodak Black, XXXTENTACION",40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),71
140.1,k-pop,LISA,6vvPecFTmWxDfEJ6cYT1wa,Rockstar,83
140.1,blues,Céline Dion,5kK1Iru9ogP3Iy1zsANU1n,The Power of Love,71
140.1,hip-hop,"Seedhe Maut, KR$NA",2qb5ASYergjk2qNLvYEQJD,Khatta Flow,61
140.1,ambient,Wande Coal,5r8VdeY8A8Z0o5WWqKKlsM,Dues,29
140.1,lofi,Seame,41xZsXzZ4koVBLi5OQfAQZ,BAGS,52
140.1,arabic,"21 Savage, Metro Boomin",4gmmRb6bZJffOOiww1JGTO,No Heart,68
140.1,pop,"VIIVI, Robin Packalen",4EXBxZeqKIayJa65KtAwZw,Ihana kipu,48
140.1,hip-hop,"Future, Juice WRLD",6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,60
140.1,hip-hop,"Dave, Central Cee",2VjOTvl50tscmc0RDjPdr2,UK Rap,69
140.1,pop,Felicia Takman,4Za77Ywg9rpSmK24PkWBxU,Aldrig säga aldrig,16
140.1,ambient,Enma,2oRPG3rScsUtAwJ5W0Ij6m,Somniantes,66
140.1,latin,"Eladio Carrion, Beny Jr",0hnKRMSdo87O1dqkBQivFs,REDBULL,49
140.1,electronic,Polar Youth,3VJKLnqPjOwHNYLvZ9vB6R,Who U Are,33
140.1,jazz,"Kanisan, lost echoes",0myPNIeqjElCgxGy1NrnJO,Yuna,51
140.1,lofi,yellofish,0BBtNOB7ofrOJ9PLM74EQn,shanghai tower,52
140.1,turkish,Hadise,7kKFuo8oXLGeaYr69bNDcE,Hayat Oyunu,59
140.1,hip-hop,"Bryant Myers, Bad Bunny",2SzgK8i6si6ETtu57nTdSn,Un Ratito Mas,68
140.1,latin,Myke Towers,0jeS8PyyIRAG0A3t5DtL71,La Playa,63
140.1,lofi,Sleepy Tom,1aG9wJslSw9pfWen9fB3XH,Gold Tear,40
140.1,brazilian,"DJ Dollynho Da Lapa, MC LEON, MC Pânico",1TQtGMaPyzZLeFuBo8n4dK,"É o Pombo, É o Neymar, Vinícius Jr E Paquetá (Copa do Mundo 2022)",56
140.1,arabic,"Central Cee, Lil Baby",7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),81
140.1,gaming,"Central Cee, Lil Baby",7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),81
140.1,hip-hop,"Central Cee, Lil Baby",7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),81
140.1,hip-hop,"SwitchOTR, A1 x J1",1xIqDFx3KdByBnKMlTECcM,Coming for You (feat. A1 x J1),59
140.1,lofi,sunala.,4KFkKyUl1er3ta67yoQHHz,New Season,50
140.2,rock,Poison,43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 Remaster,68
140.2,hip-hop,"D Double E, Sir Spyro",2qVfSZfHllkXPnmDP8CoK4,Energy Gang,28
140.2,hip-hop,Lil Uzi Vert,3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),73
140.2,lofi,G:sson,4oikNLzA8VDnsEXrsiHQA9,Shifting Sands,51
140.2,wellness,Tristan Axvall,6yBYZ1cSkwQ2Uv51RxFjDC,Dust,49
140.2,folk,Bon Iver,6khKJVbTxzfhbGfHMtyOM8,S P E Y S I D E,72
140.3,rock,Arctic Monkeys,0BxE4FqsDD1Ot4YuBXwAPp,505,84
140.3,brazilian,"NK DA V, MC Pânico",5SB1u37HPJPub4xLzdreXz,"É o Pombo, É o Neymar, Vinicius Jr, Paqueta",39
140.3,rock,The Police,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,69
140.3,blues,"JAY-Z, Mr Hudson",35srNkJVToAzYiZzron1FY,Young Forever,63
140.4,hip-hop,"namesbliss, scruz",1fZlxYXWrsus7bSPjX5Wng,Iniesta Flow,37
